mode,time,filtered_x,filtered_y,gt_x,gt_y,position_error,yaw_error_rad
odom_imu_gps,231.99,1.3209276917883421,1.4490624349081376,1.9452506575469055,1.8852515577763862,0.7616036478918286,-6.0607579253524335e-05
odom_imu_gps,232.06,1.9410325726561666,1.8878798351866095,1.9445907532630144,1.8856984097699314,0.0041736394285416525,-0.00037510411099139773
odom_imu_gps,232.13,1.939497077054372,1.8891254483813147,1.9430912302151402,1.8869023218672778,0.004226136349015919,-0.00019996735308946967
odom_imu_gps,232.19,1.3182945283431948,1.4510168948853943,1.941504876748298,1.8883530255775893,0.761350135987399,-0.00017135007828539275
odom_imu_gps,232.26,1.9371911793470236,1.8914021427224186,1.940744766065447,1.889109325792961,0.004229064676422383,0.000785807363531177
odom_imu_gps,232.34,0.6084492017904511,0.9497046426846223,1.9394575860557683,1.890571611181275,1.6299736106430223,0.002715880458470376
odom_imu_gps,232.39,1.3158142794871424,1.4530550578255181,1.9382079242298094,1.8913715315297566,0.7612458079599386,-0.00016092486315999466
odom_imu_gps,232.46,1.9335053851654178,1.8944510895349325,1.9372460805447789,1.8918702080961074,0.004544639801177308,0.0009249482304092282
odom_imu_gps,232.53,1.9312383348293716,1.8973463011155594,1.9350285136572136,1.8947731937993986,0.004581084675871238,-0.0008338855188516624
odom_imu_gps,232.59,1.312386422946433,1.4549717476860924,1.93296976342861,1.8942351035341796,0.7603130791160578,6.931757789541138e-05
odom_imu_gps,232.66,1.928738461606207,1.8958708109624955,1.9322592175273146,1.893820674923326,0.004074160040439647,0.00413060417543587
odom_imu_gps,232.73,0.6057782714426624,0.9504447886194534,1.9308754337499643,1.893514123688579,1.6264262234428548,0.0030265198825145667
odom_imu_gps,232.79,1.310028261289959,1.4540302695165634,1.929539684286877,1.892850589123917,0.7591822417074612,3.5366323366314845e-05
odom_imu_gps,232.86,1.9253903983838243,1.8934312091505945,1.9288631253305484,1.8920919788525605,0.003722011584838983,0.005763653900331178
odom_imu_gps,232.93,1.9241056686828901,1.8906551759138135,1.927569200613716,1.8895913527974137,0.0036232268848136644,0.004304838045045667
odom_imu_gps,232.99,1.307946422390177,1.4496929152696083,1.9264564146727396,1.885938149776357,0.7568781376042142,-7.892061157432906e-05
odom_imu_gps,233.06,1.9226108079458806,1.8844616739095672,1.9259700436555338,1.883769545589864,0.003429796810883222,0.007737437712028061
odom_imu_gps,233.13,0.6041254195166447,0.9464187099538499,1.92513527708845,1.8788454678224467,1.6169374454787124,0.0049762870973415465
odom_imu_gps,233.19,1.3065456607934673,1.4415121712905075,1.9244032568223117,1.8734712596887677,0.7538810668934449,-2.5194139975592833e-05
odom_imu_gps,233.26,1.9208280518033496,1.8709695138404963,1.9241003197536717,1.870598088410686,0.0032932801867765257,0.006773372248824572
odom_imu_gps,233.33,0.603631335181814,0.9423872186319865,1.9238694406076684,1.8648133553578798,1.6105584847292898,0.0046492473723605
odom_imu_gps,233.39,1.3061025271068805,1.4318515538974168,1.924017166596613,1.8590261421223095,0.7511967987956504,-3.813789979911775e-05
odom_imu_gps,233.46,1.9210784701497206,1.8560943199342332,1.9241403747376946,1.855856469273375,0.003071128887351899,0.005880009571873401
odom_imu_gps,233.53,0.6033139288505012,0.9376047869044386,1.9245417315520106,1.8492743768355657,1.6052365395282553,0.00341483925569408
odom_imu_gps,233.59,1.306795960635704,1.4207180006845768,1.9255450213784862,1.8425686026620829,0.7488713711705499,4.439864089267331e-06
odom_imu_gps,233.66,1.9234085595306933,1.8396443488709355,1.9261396740515018,1.8394215906848972,0.002740183887117388,0.0043642008910747
odom_imu_gps,233.73,1.9253553685084603,1.8337387833750685,1.928001357725278,1.8332582765711694,0.0026892649040412956,0.00228015538918358
odom_imu_gps,233.79,1.309542441085617,1.410340250745561,1.9303193534476648,1.8275091839162139,0.7479263959270982,4.8080245507176045e-05
odom_imu_gps,233.86,1.9289346695803595,1.8250797106418968,1.9314916424881092,1.824657063999787,0.002591667539452664,0.002305337884390468
odom_imu_gps,233.93,0.6047419324231422,0.9275125663021794,1.9346549197831893,1.8184609217972056,1.600767792688314,0.0010998524479122198
odom_imu_gps,233.99,1.3142336109044914,1.40041054375928,1.9379823647256789,1.8132603803683391,0.7480023365482297,-2.838530493320946e-06
odom_imu_gps,234.06,1.9369775040123032,1.8113383044543159,1.9394545994759396,1.8107027164201108,0.0025573373037580767,0.0010159451472833145
odom_imu_gps,234.13,0.6060404526327489,0.9229794218010989,1.9425519023055289,1.8061701172984765,1.6019640007564397,0.000383361861559628
odom_imu_gps,234.19,1.318859031211904,1.3936945220629129,1.9452214282865699,1.8042354215722387,0.7489150036145943,-8.119307750886762e-05
odom_imu_gps,234.26,1.942648248058097,1.8055100110790632,1.945835436783593,1.803776764877128,0.0036279904035776494,0.0014005504994796245
odom_imu_gps,234.33,0.6074394376794867,0.9223825701388422,1.9456816370560102,1.8038128047884294,1.6024392165528591,0.00037204559530268355
odom_imu_gps,234.39,1.318844894190601,1.3940727756340823,1.94450384287566,1.804820977290011,0.7484405154942327,4.2648659373423214e-05
odom_imu_gps,234.46,1.9398637057891632,1.8081613984372373,1.943566827185987,1.805713309831388,0.004439171758526915,0.00011186460581846802
odom_imu_gps,234.53,1.9380369917389086,1.81094770673905,1.9417256356979493,1.8083566704447165,0.004507722632895792,-8.950541029983938e-05
odom_imu_gps,234.59,1.3153450023082056,1.3982101295483458,1.9396125266890252,1.8116773615328965,0.7487757300564192,-0.00011906924364035731
odom_imu_gps,234.66,1.9345452021958884,1.8165335290252442,1.938453308045526,1.81356011970019,0.004910647039473537,0.0005492879215824864
odom_imu_gps,234.73,1.930117390885694,1.8196203697505977,1.934637991482714,1.8170264449149656,0.005211935898559057,0.0005094944900014831
odom_imu_gps,234.79,1.3081207540040167,1.4032316223640902,1.9294076821646335,1.8205235124898547,0.7484183112858668,-2.8438627442284314e-05
odom_imu_gps,234.86,1.9225329303023504,1.8253911916945504,1.926976137043873,1.8224622752237627,0.005321713806732106,-7.372186723442198e-05
odom_imu_gps,234.93,0.5988535058122327,0.9244995048529905,1.9253593465266228,1.8253345630044988,1.603471717070252,0.0027702999114538334
odom_imu_gps,234.99,1.3039786034451244,1.4074788438158197,1.9245986093702356,1.8281995265680013,0.7497833584775986,0.00024546057729502024
odom_imu_gps,235.06,1.9186543206136526,1.8320999786667813,1.9232794749375293,1.829754109018487,0.005186054080557152,2.6052156704814422e-05
odom_imu_gps,235.13,0.5954799456625282,0.9245100550731575,1.9179022819399671,1.8315975249915288,1.6036235573127477,-0.000840626372934139
odom_imu_gps,235.19,1.296289019972896,1.411103260451863,1.9136046124122803,1.8351746448144697,0.7489426411308184,5.20790286895334e-06
odom_imu_gps,235.26,1.9104040072963278,1.8389305780168401,1.9131936828064227,1.8363814011892972,0.0037789670479782263,0.003761758969600404
odom_imu_gps,235.33,0.5929205422882773,0.9247967325703266,1.9134670823483386,1.839220155296629,1.6062419993559764,-0.0018073145798318535
odom_imu_gps,235.39,1.2948666765404921,1.4147399260286369,1.9124023269317538,1.841624939943709,0.7507203837711015,-0.00014615534165507427
odom_imu_gps,235.46,1.90621024063273,1.8446349174531544,1.9104149953668204,1.8422011379090764,0.004858317120467625,-0.0013664585245671823
odom_imu_gps,235.53,0.5902404306720778,0.9245485764287198,1.9069173714747265,1.8443320741201337,1.6061257264195954,-0.0007750661919181389
odom_imu_gps,235.59,1.2888118995374351,1.4169047832207715,1.90378990797055,1.8460026350458545,0.7498819355720348,-6.514312277250411e-05
odom_imu_gps,235.66,1.9000536666693137,1.848605743447355,1.902918171688544,1.8464122192276156,0.003607899320626722,0.0026007121212430206
odom_imu_gps,235.73,1.9004218517603486,1.8499907996481366,1.9034423230032154,1.8478474501027398,0.00370367301509433,-0.0016191043428714913
odom_imu_gps,235.79,1.2883937051560483,1.418366512271542,1.9040796905774222,1.8490800832820815,0.7513876582011041,-0.00014840762638046456
odom_imu_gps,235.86,1.8991823019693732,1.8520070651600409,1.9034602910848406,1.8497756748900276,0.004824965638133342,0.0016228963737918711
odom_imu_gps,235.93,0.5869067813977816,0.9240509072947435,1.8991931556306554,1.8504844948838617,1.6063544814923345,-0.0009822653997182407
odom_imu_gps,235.99,1.2833401960436666,1.4195463781769695,1.8965088264119432,1.851308732002062,0.7499296630006661,-0.00111861787779155
odom_imu_gps,236.06,1.8935008332315697,1.8541141316014442,1.8965599456138094,1.851731997771032,0.003877206488332323,-0.00032702624928226953
odom_imu_gps,236.13,0.5857433761972848,0.9235435142330686,1.8973973176194034,1.8529379819723095,1.6075478651388537,-0.0015671683950917448
odom_imu_gps,236.19,1.2846269906548458,1.4203628767770045,1.899083252337208,1.8532805212304337,0.7516476464406507,-4.3384910165311645e-05
odom_imu_gps,236.26,1.8964530748791464,1.8548481767366356,1.8996746189496543,1.853117590908644,0.0036569486606008363,-0.0010468566883492514
odom_imu_gps,236.33,0.5861121122395927,0.9234103290232902,1.8986976056900202,1.8528858778198138,1.6083548966030792,-0.000686685196377379
odom_imu_gps,236.39,1.283831849253048,1.4203384910411705,1.8975918327059782,1.8533130117024452,0.7511113451612894,-4.2358418317345325e-05
odom_imu_gps,236.46,1.893696250607959,1.8554831949962431,1.8970623517195353,1.85352904615101,0.0038922145884676203,-0.0008296670949410334
odom_imu_gps,236.53,1.892722174616977,1.855581377975812,1.8960605341148922,1.8537321670925282,0.0038163103946319775,-0.0006214302599194532
odom_imu_gps,236.59,1.282169769871584,1.4204844481793104,1.8951843529889647,1.8536491978069058,0.7506121364822936,-6.688702046009352e-05
odom_imu_gps,236.66,1.891534733045548,1.8553765600335383,1.8948057725719698,1.8535564011724581,0.003743351154110719,-0.0009056516825198813
odom_imu_gps,236.73,1.8909620919925962,1.8552383881969408,1.8941855279777933,1.8534078544913104,0.003706938520951212,-0.0007679654288570427
odom_imu_gps,236.79,1.2812273702431405,1.4200768110188675,1.893902176299795,1.8531541308716823,0.7502842014513277,-6.574523187774517e-05
odom_imu_gps,236.86,1.8908693406807153,1.854436683594607,1.8939114761210458,1.8528111259393283,0.0034492065359948668,-0.0007643783745923117
odom_imu_gps,236.93,0.5845877443773628,0.9225004472186638,1.8941784123746297,1.8518031413435718,1.6058116997373446,-0.0007065171870985765
odom_imu_gps,236.99,1.281736019638901,1.4183864219437845,1.8947602001179513,1.8505547436756578,0.7500454013995121,-8.747952859566865e-05
odom_imu_gps,237.06,1.8923043657829923,1.851402213793457,1.8951559664523607,1.8498987710036943,0.0032236573328490847,-0.0005918716939761204
odom_imu_gps,237.13,0.5851802236972579,0.9217555350142359,1.8961375975528352,1.848598458512165,1.605505229173826,-0.00033600319742888024
odom_imu_gps,237.19,1.283422132547317,1.4163823539264486,1.8973235990645687,1.8474234153340232,0.7501142627702801,-0.00015758608762617143
odom_imu_gps,237.26,1.8952915002925168,1.8485521979264794,1.8980049860817436,1.8469331852983224,0.0031597795838424693,0.0009815014158194302
odom_imu_gps,237.33,0.5862256043805871,0.9211847237789746,1.899768134547914,1.845987401787836,1.6064414000550236,0.002033990961246346
odom_imu_gps,237.39,1.2855923295701956,1.4145211233714006,1.900495748458897,1.8445110042901787,0.7503316015293229,0.0002250009909587902
odom_imu_gps,237.46,1.8978622105329854,1.845804350728319,1.9008427759283828,1.844105888851284,0.003430530982804511,-0.0009520339541770895
odom_imu_gps,237.53,0.5869631802831708,0.9202106389283669,1.9026597919096275,1.8430454755324703,1.6070724033146302,0.002800090437051317
odom_imu_gps,237.59,1.2882124136440183,1.4125553366439094,1.9045854490121776,1.8415914930854864,0.7509911732258372,-0.00012129203565436342
odom_imu_gps,237.66,1.9024635987839371,1.8426720884550551,1.9052740714383187,1.8410885809038984,0.003225872394500028,0.0034550437726119654
odom_imu_gps,237.73,0.5881102066236126,0.9193779807842645,1.9064381975237588,1.840059089156,1.6079932819832994,0.00280768766794548
odom_imu_gps,237.79,1.2902990660481666,1.4107012048714287,1.907729281396814,1.8388945707124869,0.7513784861012269,-0.0001690280744353068
odom_imu_gps,237.86,1.9065170179444606,1.8396484595103326,1.9088778001538351,1.8382104101904453,0.0027642862526387688,0.006743198764476599
odom_imu_gps,237.93,0.5897299799426068,0.9183967474566703,1.9123794189881025,1.836636375680479,1.6101445753248258,0.00476932006531916
odom_imu_gps,237.99,1.296188755900179,1.4082374262912054,1.9169675663154822,1.8351864004709189,0.7534266772644492,-6.636278780502991e-05
odom_imu_gps,238.06,1.9177644774477396,1.836088983030237,1.9195398212244044,1.8345522281501871,0.0023480760393775934,0.006607660066823674
odom_imu_gps,238.13,0.5933093071760773,0.9174655195097376,1.9252399469772028,1.8334539896996729,1.6165005743153738,0.0039068500410945894
odom_imu_gps,238.19,1.304819367777999,1.4063506588382835,1.929863574356709,1.8324014956792594,0.7564387455376047,-0.00027562819823323537
odom_imu_gps,238.26,1.9289820435563372,1.8334515906830668,1.9317113181226935,1.8318460926219275,0.0031664749616697446,0.0068925190058024555
odom_imu_gps,238.33,0.5960734874978386,0.9165638046422848,1.9344346617445867,1.8307212438879885,1.6207697111124078,0.00514987715596904
odom_imu_gps,238.39,1.3092405650686953,1.4043713004732004,1.9363775072016365,1.8296071061946408,0.757711181556283,-5.2086812904583724e-05
odom_imu_gps,238.46,1.9355266936352944,1.8307087607954786,1.9379763561639827,1.8291093597979513,0.0029255649121752215,0.008683528726663779
odom_imu_gps,238.53,0.597855607579592,0.9157596799282768,1.9408220236286233,1.828180252432822,1.623597886105147,0.00573484753002429
odom_imu_gps,238.59,1.3141109098552535,1.4028617754578827,1.943499482670707,1.8273231213705774,0.7591425490411466,-2.6733019520275292e-05
odom_imu_gps,238.66,1.9410638681427916,1.8284108551018043,1.9442044786029848,1.826859369860328,0.0035029331305627435,0.009007405477404973
odom_imu_gps,238.73,0.5988528738104884,0.9149507938025485,1.9441365938464577,1.8255500497351438,1.624493549478979,0.006218922384538139
odom_imu_gps,238.79,1.3151613181168695,1.400941220601379,1.9447807609797234,1.824239884415653,0.7586846522883407,1.1707341718292241e-05
odom_imu_gps,238.86,1.9414141986746623,1.8247560261518112,1.9445143178710902,1.82327572462128,0.003435408513314516,0.01087901071084696
odom_imu_gps,238.93,0.5991369204636854,0.9141655454716804,1.9450628016421216,1.8218804685778336,1.62341087197775,0.006936952918002337
odom_imu_gps,238.99,1.3154274016344512,1.3984589123348907,1.9451257423611619,1.8203764488063783,0.7579804798912316,-0.00010546648092280009
odom_imu_gps,239.06,1.940875439269934,1.820506257703969,1.9443232020287908,1.8192068270335486,0.0036845064945781347,0.010185323311998397
odom_imu_gps,239.13,0.598666496254785,0.9129505171618961,1.9433188443084966,1.8171103812626752,1.6203687842516281,0.006573077736448774
odom_imu_gps,239.19,1.3136708243604582,1.3949888315799726,1.9425373953452905,1.8151560102694049,0.756315821697562,4.214705574812072e-05
odom_imu_gps,239.26,1.9390604913355425,1.8155810792095184,1.9422442149184906,1.8141819810586597,0.003477581269842089,0.009948115664692114
odom_imu_gps,239.33,0.5982446290710889,0.9118380637498374,1.9420718184883228,1.8125604451532986,1.617767697593862,0.0062576171456862895
odom_imu_gps,239.39,1.3128934022911425,1.3920514850639465,1.9415388083724636,1.8106277895924219,0.755249077655752,-1.2054027704877512e-05
odom_imu_gps,239.46,1.9379348387207012,1.810794053954202,1.9414605973959205,1.8096998264801822,0.0036916538300311888,0.009382887077171276
odom_imu_gps,239.53,0.5975783233294439,0.9104200584740159,1.9399063203005404,1.8066386749463428,1.6140174286432,0.005480305339125469
odom_imu_gps,239.59,1.3108500514558816,1.3875973936014363,1.938357148939331,1.803740957685518,0.7529545957896169,-3.4263104806697697e-06
odom_imu_gps,239.66,1.9343298453275255,1.8035157278811766,1.9376021236246164,1.8022795657471908,0.003497985430946256,0.006858777071084177
odom_imu_gps,239.73,0.5969138522646305,0.9085956313997998,1.9376032931967577,1.8008158058963364,1.610436281510551,0.0033284648210725187
odom_imu_gps,239.79,1.3105835540590776,1.385261151706139,1.9382010034905726,1.8005626296985255,0.7525815440558955,-2.6723937195605174e-05
odom_imu_gps,239.86,1.9357246479339933,1.80268118436705,1.9386265854403488,1.8007199189961787,0.0035025423831514016,0.0009354890470056887
odom_imu_gps,239.93,0.5974044556262189,0.9090431055092733,1.939846111302339,1.8010047972010144,1.6117522323049642,-0.00026809968717067534
odom_imu_gps,239.99,1.3107211106944612,1.3847027774154463,1.9382999062368587,1.7991565015435276,0.7520818001109202,-0.00028957548594110705
odom_imu_gps,240.06,1.9362368438666326,1.8003960133851413,1.938322010581973,1.7985794742141579,0.0027654538127548567,-6.697084602746983e-05
odom_imu_gps,240.13,1.9386521514080033,1.8007222775673055,1.9417117013840848,1.7990482366027347,0.0034875864444055536,-0.0005901359266426986
odom_imu_gps,240.19,1.3124583765509208,1.3843586254562088,1.941241523642562,1.7982331868761152,0.752768489415563,-0.0001430254551824106
odom_imu_gps,240.26,1.9378154414183841,1.799564439032967,1.9410151310159014,1.797875541147004,0.0036180643429423198,0.00013693380356061272
odom_imu_gps,240.33,0.5973046314494297,0.9089858974532683,1.9409572818456855,1.797540509121343,1.6108791831895668,-0.00016560207789773074
odom_imu_gps,240.39,1.3121875505584077,1.3837342854779517,1.9409013654197471,1.7973232078960715,0.7525535580571525,-8.642745445497368e-05
odom_imu_gps,240.46,1.937598551251209,1.7989818776376214,1.9408292094362656,1.7972200827361293,0.0036798197759667817,-0.0002115137896363528
odom_imu_gps,240.53,1.9373419497554334,1.7987964469897104,1.940605725838851,1.7970351183902302,0.003708707693797833,-0.0002760356161046751
odom_imu_gps,240.59,1.311799975413923,1.3834408520793273,1.940300728336024,1.7968908447997949,0.7522992043756279,-0.00012050554870590702
odom_imu_gps,240.66,1.9364709108459894,1.79858948389825,1.9402301602625034,1.7968827745609817,0.0041285364159080774,0.0017222917944823557
odom_imu_gps,240.73,1.934474213419765,1.7998370407454312,1.9367818065731353,1.7966443600506654,0.00393931417637781,-0.00023239204264058344
odom_imu_gps,240.79,1.312870232080812,1.3869619971902911,1.94202421540784,1.8024313914752934,0.7539559352666525,0.0005410953403073293
odom_imu_gps,240.86,1.9343249165288632,1.8030732709372388,1.9399816693790788,1.8018427864099573,0.005789036619360902,-0.0008696579390106152
odom_imu_gps,240.93,0.5962532137236385,0.9099916016498348,1.9369557786936813,1.8014977944312038,1.6100517567720558,0.0010943964566170192
odom_imu_gps,240.99,1.3127767144826838,1.3886368542692373,1.9418508979866225,1.80395580409765,0.7538064462696791,0.0005676463749244576
odom_imu_gps,241.06,1.93368201754109,1.8021607229431242,1.93910733517035,1.801498826872609,0.005465544601091728,-0.0011701118637974517
odom_imu_gps,241.13,0.5963018189371954,0.9100188318604685,1.937906253189074,1.800146022476385,1.6100400223218327,-0.0005428171859147568
odom_imu_gps,241.19,1.311606201122835,1.3861510584629477,1.9404385020398438,1.8003567682061759,0.7529916551067951,-0.00015869332279727644
odom_imu_gps,241.26,1.9375154474139409,1.8015977483370949,1.9406705147238057,1.799977150302225,0.0035469406141633445,-0.0006388118386522201
odom_imu_gps,241.33,0.5965004808810492,0.9106693618428667,1.940595846230532,1.7992532988502123,1.6112646474932146,-0.00048384993223393735
odom_imu_gps,241.39,1.311436382630385,1.3851887833426908,1.94023454145717,1.7986308212813533,0.7525433165465156,-2.6834911928563795e-05
odom_imu_gps,241.46,1.9366267058434972,1.8000047416837843,1.9399751345197833,1.798334532040272,0.0037418678295013594,-0.0005083674805681504
odom_imu_gps,241.53,0.5961761801458346,0.9101503762372376,1.939295606255766,1.7977451181455892,1.6099050340492835,-0.00039226112269030716
odom_imu_gps,241.59,1.3103200630254128,1.384094869057575,1.938405295452152,1.797154936400677,0.7517377723821246,-9.635274301400543e-05
odom_imu_gps,241.66,1.934394395150668,1.7985441155815158,1.937888311221493,1.796863626505938,0.0038770469487881053,-0.00047302866968923496
odom_imu_gps,241.73,0.595596848729708,0.909386277037334,1.936147667227985,1.7964780796097282,1.6074851051152979,0.0007557327175762296
odom_imu_gps,241.79,1.30623075279036,1.3839489542111578,1.9318398926381777,1.79789237724576,0.7501572857306191,-0.00011327441103459179
odom_imu_gps,241.86,1.9283660334050148,1.8019266096511544,1.9314341120655687,1.7994209771924288,0.003961224644673108,-0.0009715551594999817
odom_imu_gps,241.93,0.5949990014534395,0.9101063491624362,1.9320256076588436,1.8019288958434094,1.6071675707497577,0.0006650422340586104
odom_imu_gps,242.0,1.9316175834158542,1.8043038264159539,1.9345268052020668,1.8026507379672534,0.0033460832058693304,-0.000616578060964379
odom_imu_gps,242.06,1.9327813533984624,1.8034088247421118,1.9354744240383095,1.8019415165967674,0.003066858761762738,-0.0015672668156740954
odom_imu_gps,242.13,0.5957022817230878,0.9106739641267627,1.9368292692347424,1.8008338834228192,1.6096602991169433,-0.000786720672255381
odom_imu_gps,242.19,1.3095272481276752,1.3859470156775946,1.9373336647795725,1.7998967053174155,0.7519941770666844,-4.300397406131751e-05
odom_imu_gps,242.26,1.933883413846924,1.8009711689042591,1.9372124158020894,1.799409479953761,0.0036771084285892627,-0.0008478915023841792
odom_imu_gps,242.33,0.5951743142060396,0.9104291613788347,1.9362294604891934,1.798380456760066,1.6083800571823,-0.0005580016658570663
odom_imu_gps,242.39,1.307658840153227,1.3842977804396033,1.9343987294421225,1.7972876568137135,0.7505754637698729,-5.419894980818186e-05
odom_imu_gps,242.46,1.9294250371160009,1.7982722997090963,1.9332489986539594,1.7967274685647352,0.004124219333204038,-0.00046649897625039577
odom_imu_gps,242.53,0.5939632337592835,0.9093115665764586,1.9308805747893691,1.7957136435572014,1.604075004113813,0.0009524296280423173
odom_imu_gps,242.59,1.3052710578675923,1.3834332135009615,1.9308045346844533,1.7964695985342782,0.7495940141036218,7.924936568892704e-05
odom_imu_gps,242.66,1.9262933124368744,1.800108633812618,1.9300257325874481,1.797576653003274,0.004510198110869996,-0.0016144214370519272
odom_imu_gps,242.73,0.5930561487733997,0.9106187921869424,1.9278853311420319,1.8001956139366673,1.6040934723067897,0.0006763594444514354
odom_imu_gps,242.79,1.300953272071755,1.3860712310867447,1.923852288158658,1.8001737943120473,0.7479867091812511,-3.4823884069723476e-06
odom_imu_gps,242.86,1.9176442907683275,1.8003961057038076,1.9218006968950831,1.7992492924966061,0.004311715716828188,0.0009056646016767367
odom_imu_gps,242.93,0.5908193503092498,0.9090488881798507,1.91808421808736,1.795918043658948,1.5962985084808703,0.002430413911588048
odom_imu_gps,242.99,1.2957351264716879,1.3808726687991464,1.9159554019228766,1.7924920083884919,0.7443814014366005,0.00013625680591156095
odom_imu_gps,243.06,1.910854557346863,1.7930967597179144,1.9146890408602273,1.7916311946656345,0.004105014584228321,-0.0010178216249996375
odom_imu_gps,243.13,0.5889647158705318,0.9075322895147169,1.9124219287933188,1.7899521363228903,1.5906614286133651,0.0010126051387420176
odom_imu_gps,243.19,1.292482171432134,1.378014587563235,1.9114155070621894,1.7881838666885024,0.7425074487789926,-0.0003207867276309173
odom_imu_gps,243.26,1.9070687306266152,1.7893514863383335,1.9105341591126823,1.7878375699671185,0.0037816844621250847,0.004636452521555423
odom_imu_gps,243.33,0.5879117200073956,0.9065973359690718,1.9097097734539972,1.7862501914192102,1.587746591933614,0.003145826465457802
odom_imu_gps,243.39,1.291132442265956,1.3758791773884502,1.909620376561163,1.7848832328942423,0.7414928470922275,-5.954974496624742e-06
odom_imu_gps,243.46,1.9065177794233192,1.785754950504012,1.9096291873812739,1.7842638722600848,0.003450242572680429,0.005234888558906636
odom_imu_gps,243.53,0.5879032861197362,0.9056625392396136,1.9099324561917221,1.7828752102820422,1.5865885404724869,0.00356536963571763
odom_imu_gps,243.59,1.2921620988056368,1.373318439483387,1.9114017971988755,1.7809158534090823,0.7413457060677318,-0.00014266558367159732
odom_imu_gps,243.66,1.9103069213999642,1.7808663501418958,1.9126331940168004,1.7797254427624036,0.0025909870583277423,0.0067689990764185914
odom_imu_gps,243.73,0.5895458234697747,0.9040310727721115,1.916059054735352,1.7770165782291247,1.5879990697291606,0.004716031315129764
odom_imu_gps,243.79,1.2977076634618996,1.3688917080930603,1.9199342977459928,1.7742620188345128,0.7426244496669447,-9.391591194285454e-05
odom_imu_gps,243.86,1.9192504676952358,1.7743530424539042,1.9215833596533196,1.7731230013920802,0.0026373065619804937,0.006043671881701407
odom_imu_gps,243.93,0.5925144401975929,0.901945770497826,1.9248111913474375,1.7708508932082996,1.5906007498416859,0.00315921759038007
odom_imu_gps,243.99,1.3033768797344174,1.3650018157396377,1.9278080815854954,1.7688682508617948,0.7436547742490875,6.100397861930062e-05
odom_imu_gps,244.06,1.9269665528522346,1.7695683568089378,1.9293852311286868,1.768016577173726,0.0028736778944828873,0.002222675878136293
odom_imu_gps,244.13,0.5955670985762263,0.9004410679687433,1.9323251300910522,1.7672729378267427,1.5932104460556704,0.0011484168717554866
odom_imu_gps,244.19,1.308604990206648,1.3632900617337298,1.9352346164330294,1.7667184447328248,0.7452644823644012,8.863208333931283e-05
odom_imu_gps,244.26,1.934498544996421,1.7679230413078493,1.9370156544193344,1.7662750969631578,0.00300858112905746,5.710101152578417e-05
odom_imu_gps,244.33,0.5978189439772222,0.8999154019107372,1.9394569958379586,1.7657238623748537,1.596752000910572,2.6506495753864096e-07
odom_imu_gps,244.39,1.3129073802865734,1.3624295602305023,1.9420579498614714,1.7653417080706042,0.7471068451523802,0.0003125334366207433
odom_imu_gps,244.46,1.941666288373582,1.7675039730056537,1.9440709991772396,1.7655760282025321,0.0030821429579288994,0.0006062776955522152
odom_imu_gps,244.53,0.5994397743830987,0.9002077293008518,1.9472275262115684,1.766075150292485,1.6019544983280711,-0.0002469353797067697
odom_imu_gps,244.59,1.3181573721438489,1.3627425822592436,1.9500285676036455,1.7655961889316636,0.7493678909993204,1.6973138389886344e-05
odom_imu_gps,244.66,1.9487825647309092,1.7669868974350007,1.9512393415691838,1.7653509376199983,0.0029516295413525963,0.00039950298178137444
odom_imu_gps,244.73,0.5999274445970122,0.9004462446397182,1.953719938097083,1.7647743147216906,1.606180913903775,0.00011750669809229564
odom_imu_gps,244.79,1.3215663735674368,1.3620555976732975,1.9564286373166473,1.7640310795345027,0.7514215740516905,-9.138873087932708e-05
odom_imu_gps,244.86,1.9557392285750144,1.765084575568073,1.9579268876482212,1.7635788359833748,0.0026557680466319776,9.122464940203301e-05
odom_imu_gps,244.93,0.6004491935051146,0.9003859338321065,1.961972303116263,1.7623284279970104,1.6114248481553295,-0.0005673100268563935
odom_imu_gps,244.99,1.328195112534112,1.3606803499826363,1.9675421951297558,1.7618366960607554,0.754778845770275,-9.073977157969537e-05
odom_imu_gps,245.06,1.968198848763096,1.7634680135320544,1.9701444295029562,1.7619047542521358,0.0024958092858964613,0.000987119290292604
odom_imu_gps,245.13,0.6032859309275608,0.9001521648324203,1.9747002555565052,1.7605841423626938,1.6189874730071632,-0.00017607886972292874
odom_imu_gps,245.19,1.3346531935451587,1.3596286617353168,1.9779701217351882,1.7598618380789128,0.7576564297502791,-6.924753722437059e-05
odom_imu_gps,245.26,1.9771264923982037,1.7614918242370396,1.9794942972448757,1.759779362457298,0.0029221610391967612,-0.0001651247895639862
odom_imu_gps,245.33,0.6030668202466112,0.9005309511063677,1.9822385515279901,1.7595338218733714,1.6248078644417099,-7.337547774621811e-05
odom_imu_gps,245.39,1.3380329389427958,1.3595500797265645,1.9846858936020881,1.7592694198310141,0.7602207538755631,-0.00012145533188956392
odom_imu_gps,245.46,1.9832871446158629,1.760854146479981,1.9858450042226874,1.759149288562024,0.0030739528767769657,-7.040910333433459e-05
odom_imu_gps,245.53,0.6025224990173541,0.9009349793620268,1.9880733504471468,1.75892996092184,1.6296952323301581,-9.378587065489441e-05
odom_imu_gps,245.59,1.3407221936650462,1.359446184921854,1.9901849855126867,1.7587500870583952,0.7623945987846452,-5.417333683155334e-05
